x_1,x_2,y
3567349504409.5996,-276352792002559.97,1
-384831066210304.0,430473874925158.4,0
-413291341519257.56,539583391884902.4,1
-16807699991756.799,-176142787857612.78,1
98474609187225.6,-172483999170560.0,0
-61413689550438.4,-305883561066496.0,0
5956646993920.0,-135835383811276.8,1
-1696156485471436.8,-258118296954470.38,0
-44310032128409.59,-293504861339648.0,1
-563591661800652.8,543887398744883.2,0
-181934977397555.2,-13409127183155.2,1
-151299750782566.38,-122894872163123.19,1
-1702999415272243.0,530233342033919.94,1
-95656659333939.19,-230651850234265.6,1
-1563592735955353.5,87864252353740.8,0
-47464325736038.4,-108631569308057.6,1
-40464319250432.0,-80231335460864.0,1
-129672223182028.8,-157119574074982.38,1
41159226503987.195,-219079591015219.2,0
-149213185205862.38,-327116993540915.2,1
-55898360145510.4,-126254716026879.98,0
-42345463755571.195,-392013164209766.4,1
-34458493675110.4,-23040348703948.797,0
54169101454540.8,-236255970538291.2,1
7565932494848.0,-63026094931967.99,1
-7033632640204.8,-162395048850227.2,0
-18474972112486.4,-118443547924889.6,1
-99543012501094.39,-148507837490790.38,0
-1755293890170060.8,-16275094057779.2,1
48652280555110.4,-142211217463705.6,0
35831599333376.0,-228088945940889.6,0
29189190398771.2,-158268201002598.38,0
17539142988595.2,-129109389528268.8,0
73548283301068.8,-187155196411904.0,0
-131407030937190.39,-139050153410559.98,1
62436608154009.59,-206882618736640.0,1
9073646265958.4,-270975942577356.78,0
-46064285096345.59,-182411292626124.78,0
30849432236851.2,-230845133828915.2,0
7558877256089.6,-153607527307673.6,0
-110749056971571.19,-233082680927846.38,1
-82400896247398.39,-208827057805721.6,1
58369308517990.4,-100221983077171.19,0
71204464282828.8,-205776493530316.78,0
1452145967104.0,-68663274740121.59,0
-109682027711692.8,-108706919140556.8,1
1692007478067.2,-206928091702886.38,0
-105147778727936.0,-241456212921548.78,1
173630641353523.2,-134329209244876.8,0
-23678486682009.598,-132911302967295.98,1
-148788461594214.38,-162385876746240.0,0
40402962454937.59,-141470379225907.2,1
20293017298534.4,-176007144066252.78,0
-95940131369779.19,-347177406693376.0,1
-97245711669657.6,-45831057047552.0,0
59356760086937.59,-112019199596953.6,0
-47379442669977.59,-343564725151334.4,1
-150279227965440.0,-275010259045580.78,0
-15956642365439.998,-69158080977305.59,1
-29786431186534.4,-246002898855526.38,0
-17298354706841.6,-124503865897779.19,1
-17007624847359.998,41844022129459.195,1
-114384110931148.8,-74158697978265.6,1
52744307290931.195,-128724842315775.98,1
-131325961751756.8,-80266362093568.0,0
-64843404646809.59,-202989653668659.2,1
-218374055395328.0,-96137713287168.0,0
-118534200256102.39,-284135809613824.0,0
27496258994176.0,-181368021581824.0,0
5522473091072.0,-187095243030528.0,0
-121567747401318.39,-121046346760192.0,1
-80183854261862.39,-176534827774771.2,0
-160460416063897.6,-220240772333568.0,0
-473485851754496.0,754481161148825.5,1
-112511745104281.6,-94435771259289.6,0
-21370817321369.598,-124320376841830.39,1
20219656614707.2,-212844016566272.0,1
-61592428137676.8,-78861662001561.6,1
-118275361367654.39,-131746809826508.8,1
150051992318771.2,-337253659941273.56,0
-165103050896179.2,-304783213933363.2,1
-148925714320588.78,-204583110023577.6,0
-8848487114342.4,-183538310499532.78,1
-2271980657049.6,-318024702125670.4,0
