x_1,x_2,y
-98182141208166.39,-84435224284364.8,0
-180724518040371.2,-178581592761958.38,1
192343835672576.0,-185035747491840.0,0
175144966291456.0,-249959915978751.97,1
-61369185468416.0,-210712471273472.0,0
37108591676620.8,-198485622128640.0,1
-428402459174502.4,507918799182233.56,0
-122987720631910.39,-91958845164748.8,0
181804512732774.38,-212552646656000.0,0
-62854244230758.4,-211682107116748.78,0
-25757376053248.0,-290944893059072.0,1
162846396225945.6,-155886307770368.0,0
-120437828747264.0,-245749227349606.38,0
55444781400064.0,-58310312276787.195,1
17226112643891.2,-153763159474176.0,1
97716389753651.19,-116870843308441.6,0
3094733651968.0,-110774659003187.19,0
183529749086208.0,-285411072645529.56,1
62815618046361.59,-188541358519091.2,0
-94273679864627.19,-196705799425228.78,1
-155532870549504.0,-337629516555878.4,0
-4512776087142.399,-343179027021824.0,0
-46222195608780.8,-228001382295142.38,1
-129553302919577.6,-118984643339878.39,0
-87748262232064.0,-226290133106688.0,0
-85305270573465.6,18361551002009.598,0
-421665789548953.56,399526796774604.75,1
133853481218867.19,-44153618982502.4,1
98273216325222.39,-229214190462566.38,0
-174588533145600.0,-80232345449267.19,0
24745479241728.0,-259465597996236.78,0
7336422172262.399,-156684562674483.2,0
178247803338752.0,-363808392478720.0,1
-101139287428300.8,-219483633352704.0,1
-144811350399385.6,-41742717943808.0,1
-54840180028211.195,-39206043988787.195,0
1825558993305.5999,-176523447789158.38,1
24079575390617.598,-132610291190988.8,0
16535847226572.799,-256280634798899.2,1
98597099641241.6,-190483249129062.38,0
116859709947904.0,-77482229235712.0,0
62934937606553.59,-175056157776281.6,1
176350669307904.0,-188567841354547.2,1
-44280742464716.8,-245931682929049.6,0
-61838601066905.59,-176859045796249.6,1
236994741823078.38,-247022446916403.2,1
-75463045152768.0,-72977898222387.2,0
57436701668147.195,-191736139743232.0,0
19869040902144.0,56372455748403.195,0
75067070978457.6,-220146772947763.2,1
-94984746932633.6,-299808527797452.75,1
-2348616096153.5996,-188178819658547.2,1
-184862487504486.38,-341832853408972.75,0
-146928074699571.2,-314183974597427.2,1
51484176469196.8,-347608507324825.56,0
93927359538790.39,-179868987398553.6,0
67254746087423.99,-150328118450585.6,1
-102940038030950.39,-193811407542681.6,1
-23150447715942.4,-103734593558937.6,1
-1900312816674406.2,144874756531814.4,1
41135823545958.4,54684042867507.195,0
-30943731095961.598,-174110820374937.6,0
-86253420675072.0,-157137225383936.0,1
-46874589396992.0,-147141182252646.4,1
-31746730596761.598,-127766187160371.19,0
48841838349516.8,-252177827024076.78,0
-9095887296921.6,-219862942718361.6,0
6281830596608.0,-296038405505024.0,1
13466319244492.799,-170202834665472.0,0
40181578281779.195,-228110954292838.38,0
-132206413270220.8,-142427002660454.4,1
-368329335452467.2,377322295682662.4,1
-96505795339878.39,-42769453364019.195,1
105437939000934.39,-170176351830016.0,1
-69017440092159.99,-26038522766950.4,0
-83118581088256.0,-158331090396774.38,1
143545271215718.4,-279314453810380.78,0
-70884080694067.2,-245099969223065.6,0
117272090561740.8,-165755268523622.38,1
-6148353949696.0,-131840797468262.39,0
54849240563712.0,-323440941098598.4,1
-147881844329676.78,-12445463189913.6,1
-129358433878015.98,-251742615974707.2,0
34842582869606.4,-186107603556761.6,0
1044357736038.3999,-167162851780198.38,0
-74494513250304.0,5311592136704.0,1
-22631102283776.0,-251671165167206.38,0
133654490015334.39,-265348052313702.38,1
73211534376960.0,-283679858570035.2,0
3787788281446.4,-165866719569510.38,1
-31930081660108.797,-184944872023654.38,1
58798723878092.8,-397938108504473.56,0
-1804927257018368.0,-254768705647411.2,1
-53153381954355.195,-130375069414195.19,0
-211335728070656.0,-333825219074457.56,1
12338573239910.398,-50019229394534.4,1
-104832004679270.39,-245510235907686.38,0
10667228869427.2,-172915099802009.6,1
106489184256000.0,-90260849138073.6,0
-33551803010252.797,-232050449291673.6,0
-164567580881715.2,-204307547606220.78,0
100758697961062.39,-256346824271462.38,1
-136945689899827.19,-290374414027980.8,0
-60976170795008.0,-177946533193318.38,1
-410572969476096.0,499612184792268.75,1
-121512573848780.8,-173276593441996.78,1
-89463146204364.8,-76535406211891.19,1
18022349039206.4,-120678041570508.8,1
12923149536460.799,-60994908428697.59,0
32421672963276.797,4506246394675.2,1
-132910093330022.39,-258049500302540.78,1
120779451452620.8,-18671633589862.4,1
63909130141695.99,-89117818250854.39,1
-141239831756800.0,-286418265964544.0,1
132010181918719.98,-138478359045734.39,1
186447840464076.78,-343112179882393.56,0
-155622736029286.38,38619739848704.0,1
-40242562203648.0,-293528607811174.4,0
54777977661030.4,-188030433571635.2,0
138058086429491.19,-146966078449254.4,1
59337752340070.4,-117047168493158.39,0
-254413119265177.6,-290936413854105.56,0
78570479996108.8,-207770069709619.2,0
-5735163363328.0,-155194994196480.0,1
148985327124480.0,-168383692878643.2,0
88828673838284.8,-150170313634611.2,0
101144560507289.6,-119709497923993.6,1
-194623943213056.0,-85632900241817.6,0
39416914300108.8,-255532797106585.6,1
-166182822451609.6,-231602906988544.0,1
15576171806719.998,-163882785256243.2,0
62114991439871.99,-217069173866496.0,1
-90804158306713.6,-232272458835558.38,0
105131090431180.8,-200652188182118.38,0
-159423533783449.6,-149713787132313.6,0
24369431786291.2,-56690179309568.0,0
-1714069412249.5999,-204886764211404.78,1
144781755390361.6,-34759766756556.797,0
-64857843957759.99,-116228549404262.39,0
-122651194844774.39,-165237672955084.78,0
-9575587748249.6,-153855432484454.38,1
-32566491794636.797,-232059586163507.2,1
75474977108787.19,-122025413076582.39,1
124251274844569.6,-306805680478617.56,0
53345209286656.0,-339222785005977.56,0
-25233934883225.598,-258094644435353.6,0
-43594822346342.4,171666378326016.0,1
112080738425241.6,-33554069612134.4,0
35848170189619.195,-42252674007040.0,0
-94324742999244.8,-248309242606387.2,0
22284337152000.0,-352144623612723.2,0
-2036099186687.9998,-203632804888576.0,0
156377667128524.78,-240373458377113.6,1
79046290230476.8,-230553270668492.78,1
-8919332369203.2,-229728861762355.2,0
-7610755134259.199,-34517340179660.797,1
-105269153497088.0,-139328052894105.6,1
62995161101107.195,-65957098894131.195,1
-174117385299558.38,-129486444036095.98,0
78924698196377.6,-234980402161254.38,0
-97984236329369.6,-151071740028518.38,1
153906683523891.2,-246829750524313.6,1
-42299591491584.0,-211341506143846.38,0
-7164147951206.399,-143423062618931.2,1
75286649503744.0,-71848801651916.8,0
91413950549196.8,-233046791107379.2,1
-146769436055961.6,-209543327488409.6,1
-42093421736755.195,-117482731864064.0,1
-127580971728895.98,-204917463161241.6,0
145570720749977.6,-320861806526464.0,1
-306896508970598.4,275445094285311.97,0
-35938182470041.6,-156322881129676.78,1
-238604451944857.6,-32582631056998.4,1
-1601345162942873.5,-116131884118835.19,1
-69297506353151.99,-155220737156710.38,1
-122819487098470.39,-255172818449203.2,1
27755153666867.2,-297788433550540.75,1
-1825541731018342.2,-288767851311923.2,1
-37444025266995.195,-238821881308774.38,0
44121155488972.8,-175041677361152.0,0
-58055360669286.4,-182830496533708.78,1
-53241703091404.8,-260238450517606.38,0
40625186327756.8,-163545073319936.0,1
228913566239948.78,-157730288225484.78,0
-77278258554470.39,-67278204829695.99,1
146306344629043.2,-204856488047411.2,0
-11144305993318.398,-71232467972915.2,0
121961725086924.8,-308692479744409.56,0
-332390636244172.75,435886285337395.2,0
-125978601639116.8,-252091226390527.97,0
-67407371776819.195,-214106267189248.0,0
172396940519014.38,-159789396210483.2,1
109880032414924.8,-187903867931852.78,0
84109250527232.0,-123544529587404.8,1
-153372963373056.0,-129512950359654.39,0
-215036959758745.6,-208792812152422.38,0
-1615764039244185.5,301608139227136.0,0
-75589816313446.39,-253053792314982.38,0
-18375244565708.8,-110495361977548.8,1
-7085521528422.399,-390803245078937.56,1
32559668500889.598,-108859227740569.6,1
7964743591526.399,-92106150798950.39,0
-137996970387046.39,-180327040627507.2,0
-52104291732684.8,-227733688392089.6,0
-26736360161280.0,-152728085777612.78,0
-19515804798156.797,-323593613764198.4,0
14370161976934.398,-232704569455411.2,1
-440412536622284.75,545068897271807.94,0
-1777141019783987.0,-244893626243481.6,1
157636077446758.38,-82063501400473.6,0
2133110554623.9998,-86561637426790.39,1
-126720907883315.19,-317917455450112.0,0
-72458916855808.0,-259204198904627.2,0
-20084812886835.2,-119583695647539.19,1
50623648733593.59,-197103370790502.38,1
112438497456947.19,-170588603259289.6,1
67434494663065.59,59900227800268.8,0
79158334350950.39,-177256147399475.2,0
97312276951859.19,295943277772.8,0
-110572027143782.39,-24840468063846.4,1
-55471657661235.195,-92362088906752.0,0
-138441999463219.19,-205913922417459.2,0
88335869961830.39,-294442717780377.56,0
76304559269478.39,-131452867969023.98,0
26912491569152.0,-209580837987942.38,0
-75289473948057.6,-148150935774822.38,0
-91147254890496.0,-115796474016563.19,0
91025146118144.0,-53343189309849.59,1
-43341952371916.8,-374090262328115.2,0
-66236942018150.4,-159520316509388.78,1
-80451830022144.0,-58670549303296.0,0
-11902465238630.398,-263117997919436.78,0
33505067558502.4,-183423160077516.78,1
-58126341714739.195,-207955531766169.6,1
65460865754726.4,-196376625414144.0,0
-81512047732326.39,-306352806376243.2,1
112007244152832.0,-368280879497216.0,1
-155678496784384.0,-164083996085452.78,1
-11840437564211.2,-241430963211468.78,1
7477837430784.0,-211300542893260.78,1
-42395328996966.4,-38925369973145.59,1
29902086602752.0,-96534662217728.0,0
55719844695244.8,-297694410676633.56,0
-26695414526771.2,-117891812399513.6,0
39369436037120.0,-141445657998131.2,0
-129763427483647.98,-215989425799168.0,1
25099829562572.797,-143856183227187.2,1
66519327729254.4,-193866545863065.6,1
69367906068070.4,-244528480203571.2,0
40508051161088.0,-213007775616204.78,0
-67742846471372.8,-143772260237312.0,0
42162462077747.195,-272514460260761.6,0
78919589534105.6,-198820351075942.38,1
-1796383788603801.5,-292710752085606.4,0
-125333735787724.8,-135078092157747.19,0
-19683345432576.0,-184106229327462.38,0
2933126882918.4,-200577801361817.6,0
184833256561049.6,-119500512532889.6,0
-66375932864102.4,-260852781835878.38,1
-137192103582105.6,-299986027387289.56,1
-8498154727014.399,-101353334505472.0,1
-221792278937600.0,-213201787342028.78,0
-149563310604288.0,-195453472525516.78,1
-34157079665049.598,-288288130308505.56,1
-8155251920076.8,-22759684964352.0,1
-298663341876838.4,-249672679974502.38,1
-50306759000064.0,-111981583400960.0,0
-258078320204185.6,-133686316394086.39,0
-97939009988198.39,-289276110359756.8,0
82454261216051.19,-224359434577510.38,0
-38610230103244.8,-238693072555212.78,1
-431659836191539.2,391109107148390.4,1
14437075176652.799,-105167767103078.39,1
126039741169663.98,-81914134685286.39,0
-25477500633088.0,-213996366358118.38,1
-33172229403443.2,-113474440213299.19,0
-147193079214899.2,-437414515231948.75,1
40476257078476.8,-213719136285491.2,1
-164863460507648.0,-166831328958873.6,1
-136600473514803.19,-362567656957542.4,0
-111615991087104.0,-185266788211097.6,0
-71377700782080.0,-227955134221516.78,0
-1643399013099110.2,511689062403276.75,1
-1701955040287129.5,-217354084548608.0,1
