x_1,x_2,y
8334853695078.399,-107855017410560.0,0
-223199826962022.38,490222111214796.75,1
-67666551242751.99,-78262333708697.6,0
-50544341155840.0,-163996232790835.2,0
-130527800800051.19,-78710275309568.0,0
-37260591995289.59,-174711540337868.78,1
-108781129800089.6,-389248356188160.0,0
-47676508445081.59,-214556275743129.6,1
-129358868407910.39,-197492756552089.6,0
40181578281779.195,-228110954292838.38,0
-20420360981708.797,-271660949595750.38,0
-230445389814169.6,473459779960832.0,1
138867862247833.6,-160072486564659.2,0
39643169318502.4,-150609905215078.38,0
-78315639957094.39,-127999764594687.98,0
-121365996345753.6,-279478706110463.97,1
-14749490426675.2,-182224303842918.38,0
36710483021004.8,-148656211833651.2,0
-121052606339481.6,-119561781248000.0,0
13756042051584.0,-192655405350912.0,1
161772062166220.78,-167507422242406.38,1
12590976388300.799,-31699099661107.2,0
22475324784640.0,-82917710836531.19,0
-39190521289113.59,-226620469778841.6,0
-117823779110912.0,-218361653677260.78,0
9038728999731.2,-101328789438464.0,1
-38329262486323.195,-166120931301785.6,0
-22443990188032.0,-45544742951321.59,1
-99091488964608.0,-134940534086041.6,0
-204086172241100.78,-371952304783360.0,1
70443778598502.39,-298149210803404.75,0
13722782898585.6,-302901112288051.2,1
-119867349716172.8,-301767412049510.4,0
-25269302093414.4,-198576662013542.38,0
-461210593630617.56,483742025619865.56,1
13466319244492.799,-170202834665472.0,0
90861956654694.39,-19354418046566.4,0
-19091311663513.598,-163691192804966.38,1
1173560557568.0,-191538369921024.0,0
-193632933196595.2,429367397397299.2,1
-185419108555161.6,-227420380594176.0,0
172073849926451.2,-261516109335756.78,1
124500894652825.6,-273215768022220.78,1
-233202164904755.2,432438795619532.75,1
75974246085427.19,-207259391387238.38,1
-7868717622886.399,-111532620067635.19,0
90248388699750.39,-129584189774233.6,1
11948547427532.799,-176054977586790.38,1
-271376015425535.97,484335851824742.4,1
-32652508161638.4,-214453327390310.38,0
-26736360161280.0,-152728085777612.78,0
35486767566028.8,-271642300042444.78,0
183359472087859.2,-100360374976512.0,0
-135602346603315.19,57725523119308.8,1
-17977673200435.2,-318788253358489.56,0
-54365461990604.8,-18572993835827.2,0
-380612603019264.0,505447709881139.2,1
-308441556346470.4,363836813082624.0,1
-194822358958080.0,-248049957443993.6,0
2764708380672.0,-248669009870847.97,0
137192115326156.8,1427458962227.2,1
-103748228402380.8,-246980332748799.97,0
-38425942451814.4,-291476217423462.4,0
-89022039641292.8,-252980204090163.2,0
-1771946578962022.2,-242467493170380.78,0
-99338689498316.8,-296140484798054.4,1
-427858051937075.2,412423315206963.2,1
-105896943498035.19,-160403116838092.78,1
144470244432281.6,-194777050408550.38,0
-475265099366.39996,-287330661302272.0,0
-68321176400691.195,-115267404510003.19,0
22226466871705.598,-146131628379340.78,0
-25448325473894.4,-175825393129881.6,1
4803050130636.8,-27487973566054.4,1
-68020728338841.59,-265132807343308.78,1
-134375116741017.6,-157295817051340.78,1
-253453418889215.97,-179713202559385.6,1
-74087341123174.39,-47991997700505.59,0
-28371023455846.4,-173467399041843.2,0
-84172592067379.19,-279652424115814.38,0
-404848355206758.4,575787999900467.1,1
-104526330514636.8,-214694526713856.0,0
-33511981868646.4,-265036905421209.6,0
-48574872577638.4,-299289370270105.56,0
-1817023066039910.2,-264257687624089.6,1
-83580280845107.19,-132436620161843.19,0
-147447858790.4,-225437233132339.2,0
47177477285478.4,-35535053232537.6,0
-68438405519769.59,-305960860411494.4,1
-483875531993907.2,552538254763622.4,1
95930489503744.0,-324201979104460.75,0
74193959491993.6,-234005622423552.0,0
37230905969868.8,-224899707908915.2,1
-105982416702668.8,-218952426428825.6,1
15899453240115.2,-222150683892121.6,1
-133734420027801.6,-149646106165248.0,0
-38013693958553.59,-260112671729254.38,0
184552115719372.78,-193057897473638.38,1
-128363712741375.98,-23720028327116.797,0
72533244955852.8,-320721934876672.0,0
27193106864537.598,-68181598352179.195,0
23612291337420.797,-166264384887193.6,0
-59962207030476.8,-210263825029529.6,0
-349578337032601.56,376834071986176.0,1
47856036819763.195,-132590455488511.98,0
62713908690943.99,-103390304953958.39,0
