x_1,x_2,y
98666871049420.8,-79248898601779.19,0
-395554817730150.4,478865143942348.75,1
-273009565971251.2,641388249926860.8,1
-276442774922854.38,357780452854988.75,1
-396235972699750.4,453134914263449.56,1
-422775931220787.2,445422313983180.75,1
-158060202111795.2,-95297367703552.0,0
103623753203712.0,-320708053408153.56,0
-159338448132505.6,-138934556714598.39,0
87740053140275.19,63719463714815.99,0
-87971052755353.6,-138956635530854.39,0
-391994866977996.75,342958826061824.0,1
-759282270208000.0,712968429895680.0,1
-169533235842252.78,-20770230947020.797,0
-71151134546329.6,-146030582562816.0,0
-278946818031615.97,289621315000729.56,1
-13894479459123.2,-372433223680000.0,0
-489200002950758.4,440347897364480.0,1
-540879183518105.56,483038650905395.2,1
-457658816738099.2,395038643191808.0,1
-133168591640985.6,-208001051708620.78,0
-15501222739967.998,-239902921221734.38,1
-385750179145318.4,451555574258073.56,1
10807839660441.6,28191007703040.0,1
-164678245076172.78,-151645002399744.0,0
-385143152626892.75,481108727483596.75,0
-492717487213772.75,430078570161766.4,1
-2409980415180.8,-217987746575155.2,0
-465809047342284.75,403410977292288.0,1
179998254170112.0,-357170208466534.4,0
-258592944527769.6,454218655308185.56,1
-227699724596019.2,452561616660070.4,1
38713994667622.4,-92288271672934.39,0
157446082186444.78,-155188382295654.38,1
-301137719512268.75,328639915124326.4,1
-263964603082342.38,507681710276607.94,1
101195400504934.39,-174540676136960.0,1
-414561108335001.56,447012411539456.0,1
42514980326604.8,-50258156244172.8,0
-280827792248012.78,-186415121537433.6,0
-522939205786009.56,597254011564851.1,1
-57882018473574.4,-314087086175027.2,0
-309220703679283.2,522225026544435.2,1
26808254306713.598,-230464579593830.38,0
-412784844079104.0,414959137718272.0,1
124351322416742.39,-152935039447859.2,0
-409978626532966.4,335118168647270.4,1
30947961890406.4,-208631613305651.2,0
-453112835447193.56,425500410170572.75,1
-80900670042931.19,-115821371405107.19,0
-314156869327257.56,557431953922457.56,1
-78448946682265.6,-238054360586649.6,1
-85111188383334.39,11698863026995.2,1
-440358795843993.56,384299835798323.2,1
159621280117555.2,-194659997450240.0,0
-299139915474534.4,438328437296332.75,1
-59207733949235.195,-327095149605683.2,0
-329067727421440.0,388788153797836.75,1
67124991937740.8,-304507839420825.56,1
55320775963443.195,-109430329206374.39,0
-181200022929408.0,-236947624689664.0,0
19897731619225.598,-205019683382886.38,1
-155969843206553.6,-312440335315763.2,0
-1725995394950758.2,-178796367970304.0,0
-372558203872870.4,557186503252377.56,1
96801945078988.8,-161389194353049.6,1
-283225222859980.8,549746364959948.75,0
-123672398816870.39,386796245273804.75,1
69591841636351.99,-26629777024614.4,0
2426059305779.1997,-175411967295488.0,0
-330022330879180.75,615434977227571.1,1
32796434445107.2,-110117309225369.6,0
-404956400477798.4,520168173417267.2,1
-227190502535987.2,-207933053652172.78,0
-339389480068710.4,371859315385958.4,1
-500856067719167.94,477738372694016.0,1
-428176785486643.2,355814944958054.4,1
228051972915.19998,-333201915301068.75,0
-200840022537011.2,-332928537277235.2,0
-348319445208268.75,612209544029798.4,1
-180864084344832.0,-254091895976755.2,0
-194193723385446.38,-148104288403456.0,0
-87823612064563.19,-186524470398156.78,1
-29572193268531.2,-176710213435392.0,0
27863656955904.0,-13386036910489.6,1
45448635508326.4,-243851764485324.78,0
-262345027957555.2,440227497351577.56,1
-36728193050214.4,-83982890408345.6,1
165829655343923.2,-258141503199641.6,0
-64542234325811.195,-149196778766336.0,1
10375704818483.2,-118794918192742.39,0
-339980675606118.4,579938770380390.4,1
-189320658524569.6,-201908143993651.2,0
-379020696879104.0,486870124121292.75,1
-490709113529958.4,493982086646988.75,1
-2210081433190.4,-222623100095692.78,0
-47080453806489.59,-36319679165235.195,0
-186918917845811.2,-201479110315212.78,0
-92913982976819.19,-100211155061964.8,0
-320151127012147.2,402625582124236.75,1
-401919388837478.4,435653565218816.0,1
207478652823142.38,-133619058212863.98,0
-27005921368473.598,-112446812245196.8,1
106074572272435.19,-188955712133529.6,0
-471200835200614.4,446735157978726.4,1
-45717503816499.195,-195815024885760.0,0
-407205198377779.2,370600071240089.56,1
-372038741000192.0,433180596869529.56,1
76615019134976.0,-113566055556710.39,0
-96850806204006.39,-112751805254860.8,0
-128363712741375.98,-23720028327116.797,0
-115626514107596.8,-257776732969369.6,1
-88799918528921.6,-243143809590886.38,0
-190405644438732.78,-250665639503462.38,0
-40337145856000.0,-142688354775859.2,1
-199421787425996.78,-214632236266291.2,1
15089264911974.398,-198162073518080.0,0
92378283953356.8,-209175221947596.78,0
-39059748342988.8,-115797413540659.19,0
-424100942053376.0,704152734374297.5,1
-381453500573286.4,390157063893811.2,1
22084159799296.0,-284000001405747.2,0
-347639981382041.56,458645692848537.56,1
-166482260525056.0,-298460451648307.2,0
-463488657706188.75,638915939244441.5,1
-371538256514252.75,472285609721856.0,1
-536315961960038.4,443116252089548.75,1
-67005995338956.8,-147960459008409.6,1
-28426839995187.2,-116024120705024.0,0
1452145967104.0,-68663274740121.59,0
-206624085193523.2,478932554796236.75,1
2155562795007.9998,-274611031769087.97,0
-532694378427187.2,659165173252096.0,1
103242600022016.0,-111073956148019.19,0
-296106920299724.75,484380667124121.56,0
190358703466086.38,-267644671990169.6,0
-401483355704524.75,494851992007475.2,1
14638719067750.398,-132665711368601.6,0
-357215986778112.0,475019624841216.0,1
-380702092689408.0,549428242101043.2,1
23391780628070.4,-170078876205056.0,0
-499515836596223.94,381609109251686.4,1
306567933906124.75,92653171087769.6,0
-89500139965644.8,-105823789803110.39,1
25617237226291.2,-259481898739302.38,0
-43903003865907.195,-182060075030937.6,0
-335799159200153.56,422668355711795.2,1
-68454218884710.4,-268852970441932.78,0
100904970118758.39,-142263337562931.2,0
-85732037650022.39,-239278677924249.6,1
14417418570956.799,-220125939000934.38,0
-364319564051251.2,565197402433126.4,1
-410950846067507.2,380654247424819.2,1
-79402064517529.6,-78433884936601.6,0
-426019121423974.4,330465809740595.2,1
-250238461385113.6,-140286884210278.39,0
50866956114329.59,-288185628229632.0,0
-355664738543206.4,434444397707264.0,1
7103400378368.0,-201425440001228.78,1
-1740417277729177.5,-95820541696409.6,0
-408357336776704.0,532045402157875.2,1
106550699596185.6,-213923130454835.2,0
-208727515227750.38,-375851823031910.4,0
94244501769420.8,-282555483108147.2,0
-163921857714585.6,-125370060138086.39,0
-380081959809843.2,454570741963161.56,1
-501234648953651.2,301584157874585.56,1
155670769198694.38,-160285030403276.78,0
-56927139030630.4,-317185401762611.2,0
46387437345177.59,-297216051983155.2,0
-54284674662400.0,-285823946509516.8,0
-399684683798937.56,724866563047424.0,1
-67697173856255.99,-186862100126105.6,0
111952446409932.8,-226369781261926.38,0
-57813991056998.4,-112795129059737.6,1
133946083062579.19,-177403500009881.6,1
-29058987039129.598,-195052037367398.38,1
-416664937666969.56,386508609971814.4,1
-323853814962585.56,540577972092927.94,1
-126169160613887.98,-43963294888755.195,0
-354810711139942.4,352290743097753.56,1
-76212503524147.19,-157423698024857.6,0
-180565456610918.38,429140173494681.56,1
-64317787891302.4,61353818377420.8,1
-212603099099955.2,363641838344601.56,1
-46847868744499.195,-184536484387225.6,1
17833854081433.598,-224769677774028.78,0
-50500471252582.4,-148774521405440.0,0
-136429080831590.39,-190361674711040.0,0
-325249172661862.4,-188547077872025.6,0
79361635621273.6,-166674040881152.0,0
-81689424009625.6,-212639129849036.78,1
-181083604149862.38,-125271738941439.98,0
-29157302363750.4,-67026230339174.4,0
-293946977891123.2,370379259589427.2,1
-362351989201305.56,448228343624499.2,1
-302617258570547.2,556059685027839.94,1
-98733130986291.19,-76861579617894.39,0
