x_1,x_2,y
-302807629640499.2,520174280323891.2,1
-275445916368895.97,407417906633113.56,1
-38034190263910.4,-178379407176499.2,0
-375830683739750.4,455604077540147.2,1
-347848814100480.0,431129052053504.0,1
161699589626265.6,-140581612919193.6,0
-390735012141465.56,466800339215974.4,1
132395656911257.6,-220338341910937.6,0
-221448366142259.2,456189260123340.75,1
-65142308365926.4,-108005435218329.6,0
-53867349803008.0,-260092119639654.38,0
-327905183793152.0,423123320255283.2,1
56599121808588.8,-54803656028979.195,0
-548592911227289.56,459113669800755.2,1
51316688683008.0,-126904655308390.39,0
-296089374687232.0,523699985422745.56,1
-301404309474508.75,388681917110681.56,1
-64120346902527.99,-110691886930329.6,0
-374418696463974.4,463899746474393.56,1
88004353012531.19,-11871750140723.2,1
-106404004652646.39,-134485640006860.8,0
-50066745825689.59,-184751670637363.2,0
181386494974361.6,-89968663016243.19,0
-419925696970752.0,607034269499392.0,1
-404198627318169.56,458954749299916.75,1
-12377980403712.0,-239717012891238.38,0
-76212503524147.19,-157423698024857.6,0
48652280555110.4,-142211217463705.6,0
3725386999398.4,-234382160193126.38,0
7077940743372.8,-223150830780416.0,0
-520751852761907.2,516988166209535.94,1
39113418656972.8,-354535735925145.56,0
11257707285708.799,-53046986722508.8,0
-364948317064396.75,436239546397491.2,1
28583946040115.2,-35835063828480.0,1
51214991071641.59,-228627786498048.0,1
-388989658228326.4,462667748527308.75,1
-219004898849587.2,540456303722495.94,1
-126002641711923.19,-179888799612928.0,0
-789868550553.6,-497259334598655.94,0
-148788461594214.38,-162385876746240.0,0
-379859644920627.2,590470600615526.4,1
-458296847551692.75,476174065074176.0,1
-33832826411417.598,-159544779368038.38,0
203079495660339.2,-217020248149196.78,0
58723661774848.0,-101895146307584.0,0
-471531829539635.2,323018178743500.75,1
-439920132043571.2,468665529427558.4,1
-3246961878630.4,-361634380696780.75,0
-296073849051545.56,555655736642764.75,1
-539465669515673.56,457536631629414.4,1
-29094436457676.797,753570303180.7999,0
-399435240151449.56,358407773093888.0,1
-331618629294489.56,630519130541260.8,1
-335441458888704.0,377931412642201.56,1
-222463287046963.2,562029045324185.56,1
92345923220275.19,-257103258609254.38,0
-84587051378278.39,-119016951224729.6,0
-89267736936448.0,-105056374777446.39,1
-236854001113497.6,547155345407999.94,1
-61860069192499.195,-118308784937369.6,0
-9896081437491.2,-301176193024000.0,0
80504443371520.0,-242980332398182.38,1
-81384037574246.39,-210699599793356.78,0
-19829654290432.0,-226156368363520.0,0
-365641944216371.2,523561734452019.2,1
-119101801994649.6,-93427297838694.39,0
-375354251070668.75,408429210370048.0,1
-387104526617804.75,362196051689472.0,1
-342097846180249.56,438089657247334.4,1
-69427712648806.4,-187173200042393.6,0
-30983179363942.4,-174936309733785.6,0
-54951948163481.59,-175556207732326.38,0
-158139885499187.2,-71660849856512.0,0
16396959141068.799,-227326850970419.2,0
-603270019232563.1,437920965695897.56,0
-340239843328000.0,503320345470566.4,1
129750743908351.98,-98648057079398.39,0
-283455782073139.2,-130196595068108.8,1
34834673251123.2,-100345835841126.39,0
89218599826227.19,-153358600398438.38,0
-142985620199833.6,-102867037008691.19,0
93927359538790.39,-179868987398553.6,0
-390883785782067.2,424340614650265.56,1
-215901556808089.6,621659747149414.4,1
-437914248098611.2,548913429872639.94,1
-390520260421222.4,393828606620467.2,1
-498941881325977.56,556390115652403.2,1
24727745724416.0,-189112471728947.2,0
-36118579904512.0,-113251373704806.39,0
-39136310748774.4,-99401884237824.0,0
-22227183258828.797,-62008819344998.4,1
-384203816435712.0,441450992605593.56,1
-496422030724300.75,540213013957836.75,1
-29786431186534.4,-246002898855526.38,0
-472487513450086.4,598963005895475.1,1
-170696660274380.78,452188578617753.56,1
149293173938585.6,-210340983445913.6,0
