x_1,x_2,y
-302840419031449.56,409298645968486.4,1
-455057462421094.4,321028783446425.56,1
-114299307137433.6,-240064378437632.0,0
-386673872260300.75,405175168663552.0,1
-353319780352000.0,442480053347942.4,1
-22845754179584.0,-59947115924684.8,0
-201404746983014.38,-245631340563660.78,0
40508051161088.0,-213007775616204.78,0
-435232235637964.75,451945523734118.4,1
85353127582105.6,-111957472863846.39,0
-448476847747891.2,600481699620454.4,1
86578813101670.39,-78573656761958.39,0
-220643969099366.38,581509419787878.4,1
-410399345423155.2,580505444338892.8,1
-498383193322291.2,475269867084185.56,1
-334114334126899.2,432319053273497.56,1
-372951441683251.2,542135186305843.2,1
59140258503065.59,-148394037634662.38,0
-355336069526323.2,517732222317363.2,1
-335600074044211.2,458222108409856.0,1
-327055078902988.75,403526209922662.4,1
3525691886796.8,-123511775428607.98,0
-103022493014425.6,-246009639940915.2,0
-386213528941363.2,426595895266508.75,1
-445096064240844.75,524499332523622.4,1
-1812006383176908.8,-189930867680870.38,0
-321752733738598.4,362109474544025.56,1
45385285160140.8,-218550051746611.2,0
-446489425451417.56,548274412558745.56,1
-267812517969919.97,409702876210790.4,1
-1588006564659.2,-205181680825139.2,0
-172386124247859.2,222647950508032.0,1
-408966242343321.56,467282690886860.75,1
-278864233863577.6,467450208033177.56,1
-267965965742899.2,509279793787699.2,1
-352791321536102.4,414602494371430.4,1
162355788487065.6,-214020887937024.0,0
-306339512110284.75,544410196928102.4,1
-256398615537254.38,463703385938329.56,1
-757264172449792.0,777699432228454.4,0
-499709190655180.75,510851946433740.75,1
-235134859922636.78,577320739510681.6,1
-260628399993651.2,-253151737701990.38,0
-269154769069670.38,475854673857740.75,1
21397833043148.797,-115407334880051.19,0
-414888062720409.56,419230167282483.2,1
146605653517926.4,-329275009925120.0,0
-20237945038438.4,-200294065084825.6,0
11820829402726.398,-226021452703334.38,0
-291954411700224.0,387556531660390.4,1
12508584529100.799,-269283648287539.2,0
-446814782645862.4,459422491371110.4,1
-327560707283353.56,473049254907084.75,1
57851941958451.195,-388627025415372.75,0
-257338867764428.78,451641822570086.4,1
-393147639555686.4,552777786431897.56,1
-474907915426201.56,467080270420377.56,1
-436306534465536.0,449926110642176.0,1
-67745600451379.195,-165568749502464.0,0
-420636446949376.0,484074147387801.56,1
-350005984912998.4,371537528383078.4,1
-315516642551398.4,326453102326579.2,1
-167776220086272.0,-214422299607040.0,0
-246372930420735.97,526162384125951.94,1
72727162729267.2,-169934847161139.2,1
-330343671608115.2,539813152502579.2,1
-246749632607027.2,552183678369791.94,1
-434047354824294.4,322396260768153.56,1
-371633477281382.4,380723185005363.2,1
-386119012817305.56,494983948166758.4,1
-32876828347596.797,-140753522340659.2,0
-432426346925260.75,633474309632819.1,1
-1579886056780595.0,-179420000577126.38,0
-499917483147263.94,697001593693798.4,1
-280272204673843.2,507351796390297.56,1
-489925597410099.2,474546057720627.2,1
-383121719558144.0,219419393392640.0,1
-375814289044275.2,428222493333913.56,1
-39800319403622.4,-334259725480755.2,0
-143253314102886.4,-49067538461491.195,0
-380245812812185.56,524929305726156.75,1
-392630901302886.4,385595650919628.75,1
-387173675591270.4,403899482846003.2,1
-340357307328102.4,403912495254732.75,1
28747528929280.0,-2400013202227.1997,0
-212915162028441.6,308047684357324.75,1
-59465057855078.4,-57620073283584.0,0
70857944308121.6,-211737421597900.78,0
40784362261708.8,-85343978966220.8,0
-343944363350425.56,450732081387929.56,1
-188614970232012.78,-57337758036787.195,0
10443091450265.6,-187905641283584.0,0
-466170200404787.2,421286738552422.4,1
-314304914836684.75,351579781726208.0,1
-422478806725427.2,652861201448960.0,1
-366693624001331.2,524870538493951.94,1
-112270839382016.0,-216174394605568.0,0
-285367220358348.8,432055093978726.4,1
-404984586200678.4,492272293720883.2,1
-113778658115584.0,-179485649823334.38,0
-72574836513177.6,-162948463774924.78,0
-10586763034624.0,-142560015784345.6,0
149379175625523.2,-259693714446745.6,0
-479188246278963.2,581459812915609.6,1
-101181213691084.8,-231043255972659.2,0
-304790283852185.56,484500409470156.75,1
132414881923071.98,-273510003480985.6,0
21205051506688.0,-126674871202611.19,0
17899843905126.4,-28435310392115.2,0
47859075593011.195,-304522707389644.75,0
-402987862615654.4,514684359173734.4,1
-136230594622259.19,-170446946513715.2,0
-326947996644147.2,467187611048345.56,1
-493787276325683.2,347477631618252.75,1
4317567202099.1997,-149029649173708.78,0
-67947733188607.99,-125161239163699.19,0
-438360193210777.56,586538175535513.6,1
54437329711923.195,-211479052471500.78,0
-338807867677081.56,409281405701324.75,1
-111399548223488.0,-234970842503577.6,0
-189728693839462.38,-111264937908633.6,0
90292258603008.0,-112906638825881.6,0
117676743589888.0,-259867667333119.97,0
179743455235276.78,-235287086314291.2,0
197928155506278.38,-194895301260083.2,0
-225964094757273.6,494528466885017.56,1
-63488628516454.4,-216483474545049.6,0
-574367815276953.6,308505913747046.4,1
161586811502592.0,-161271601168384.0,0
-421370168292147.2,495408284224716.75,1
70920951142809.6,-178093322089267.2,0
104344967131955.19,-75041322146201.6,0
-261362755515187.2,185901483714150.38,1
-400906628838195.2,379828945970790.4,1
-512352366415052.75,457230863512371.2,0
-395519444647936.0,485090994316902.4,1
-46574053254758.4,-221397702305382.38,0
-146129890259763.2,-83167876743168.0,1
8841316637081.6,-145088098965913.6,0
-82734098468044.8,-62731559999897.59,0
86722419359744.0,-162165840202956.78,0
-238415466672947.2,410264617667788.75,0
-337093870380646.4,297498026652467.2,1
-16278565892915.2,-88150760226816.0,0
89712760140595.19,-207144722471321.6,1
-322409108760166.4,546797574632243.2,1
-32963801854771.2,-227172134839910.38,0
-387219900176793.56,554623293613670.4,1
-424506205772185.56,426051159195648.0,1
11255089096294.398,-186842710697574.38,0
-9558429689446.398,-159264625026662.38,0
-2036099186687.9998,-203632804888576.0,0
-402741660326297.56,444041777276518.4,1
-367698092700467.2,467757949150822.4,1
-290566053455462.4,531513396638515.2,1
-389426396004352.0,248816820499251.2,1
18889462251520.0,-202334312123596.78,0
-124752193860403.19,-328738987940249.56,0
-298500475374796.75,534049125197414.4,1
85312217179750.39,-215539276316672.0,0
-361648778903552.0,578691411214336.0,1
-14539909024972.799,-177540682271948.78,0
